company_id,oai_identifier,company_name,company_info_1,company_info_2,pdf_page_num,found_year,found_date_modified,register_year,register_date_modified,effect_date_modified,effect_year,item_rank,purpose,city,bs_text,sboard_text,proc_text,capital_text,volume,industry
12682b5ed2,1006345701_190200061,Alt-Damm-Kolberger Eisenbahn-Gesellschaft in Stettin.,(Siehe Seite 519.),Die G.-V. vom 29./6. 1901 beschloss das A.-K. um M.,1949,,,,,,,,,Stettin,Aktiva Anlagekosten der ganzen Bahnstrecke a Alt Damm Kolberg b,,,,6,Eisenbahnen und Strassenbahnen.
126da9d8b2,1006345701_191100151,Bank für Naphta-Industrie Akt.-Ges. in Berlin,"SW. 11, Königgrätzerstr. 43.",,169,1907.0,1907-03-20,1907.0,1907-03-25,,,1.0,"Erwerb, Veräusserung, Pachtung, Ausbeutung und Betrieb von Naphtafeldern",Berlin,,Vors Ludwig Sachs Garl H sing Ad Soldin Rob Padberg,,M 900 000 in 300 Vorz Aktien u in 600,15,Kredit-Banken und andere Geld-Institute.
1275ff9220,1006345701_189900032,Westfälische Drahtwerke zu Werne,bei Langendreer.,,342,1897.0,1897-08-03,,,,,1.0,"Übernahme und Fortbetrieb der von der Komm.-Ges. Funke,",Werne,,Konsul Emil Freih von Oppenheim Rechtsanwalt Carl Eltzbacher Alfred Freih,,M 1 800 000 in 1800 Inhaber Aktien M 1000,3,Metall-Industrie.
8a1a23d5ca,1006345701_189800021,Frankfurter Transport-Unfall- und Glas-Versicherungs-,,,316,1865.0,1865-03-24,,,,,1.0,"Transport-, Unfall-, Krankheits-, Haftpflicht- u. Glas-Versicherung.",,Aktienwechsel M Hypotheken M Effekten M Haus M Kassa M,,D Lehr C Camphausen A Kenda H Weil O Fricke,M 5 000 000 in 5000 Namenaktien M 1000 mit,2,Versicherungs-Gesellschaften aller Branchen.
8517b38232,1006345701_191300171,"Deutsche Hotel-Akt.-Ges. in Berlin W. 9 (Hotel Esplanade),","Bellevuestrasse 17/18 a, Zweigniederlassung in Hamburg (Hotel Esplanade).",,2035,1907.0,1907-01-14,1907.0,1907-02-20,,,1.0,"Errichtung u. Betrieb eines oder mehrerer Hotels, sowie",Berlin,,Vors Dir Dr jur tto Ecker Eamburg Stellv Rechtsanwalt Wilh,Joel Nathanson Eug Hartenfels Berlin Fritz Bieger Hamburg ,Bis 1911 M 5 000 000 in 5000 St Aktien,17,Hotels und Restaurants.
8ca7a44d2f,1006345701_191400182,Ferd. Rückforth Nachfolger Akt.-Ges. in Stettin.,,,2094,1912.0,1912-12-03,1912.0,1912-12-13,1912-01-01,1912.0,1.0,"Herstell. u. Vertrieb von Hefe, Spiritus, Spirituosen u.",Stettin,,,,M 600 000 in 600 Aktien M 1000 bernommen von,18,"Sprit- und Presshefen-Fabriken, Brennereien."
3e2262646b,1006345701_190600102,Tiefbohr-Akt.-Ges. vorm. Hugo Lubisch in Liquid.,in Düsseldorf. Bureau in Mülheim (Ruhr).,,362,1900.0,1900-05-15,1900.0,1900-06-30,1899-11-01,1899.0,1.0,,Liquid,Inventar Kassa Effekten Schuldner Bohrungen auf eigene Rechnung vorausbez Posten,Mind Vors Bergassessor Arth Jacob Stellv Ober Ing Friedr Reichart,,M 500 000 in 500 Aktien M 1000 Beinahe s,10,"Bergwerke, Hütten- und Salinenwesen."
7ccbd579a2,1006345701_190900131,"Bank für Werte ohne Börsennotiz G. m. b. H. in Berlin W. 64,",Wilhelmstr. 70B.,,177,1906.0,1906-12-11,1906.0,1906-12-29,,,1.0,"An- und Verkauf von Werten ohne offizielle Börsennotiz,",Berlin,Kassa Debit Effekten Coup Mobil Verlust Passiva Eingez Stamm Kap,Vors Ludwig Sachs Carl H sing Ad Soldin ,,M 1 000 000 in 1000 Stamm Anteilen M 1000,13,Kredit-Banken und andere Geld-Institute.
dd05d4b140,1006345701_189800021,"„Concordia“, Spinnerei & Weberei",in Burglehn b. Bunzlau u. in Marklissa.,,796,1888.0,1888-08-03,,,,,1.0,,Burglehn,Grundst ck Geb ude u Wasserkraft M Maschinen u Betriebsutensilien,,,M 3 000 000 in 3000 Aktien M 1000 ,2,Textil-Industrie.
adfac56141,1006345701_190400082,"Eulengebirgsbahn-Akt.-Ges. in Reichenbach, Schlesien.",,,962,1899.0,1899-07-25,,,,,1.0,Bau u. Betrieb der vollspurigen Kleinbahn mit Lokomotivbetrieb,Reichenbach,Eisenbahnbau Grunderwerbskto Kaut Effekten Aktien Debit Kassa Debit Passiva A,Vors Landeshauptmann Herm Freih von Richthofen Landrat Dr jur Ad,,M 5 894 000 in 5894 Aktien M 1000 Urspr,8,"Eisenbahnen, Eisenbahn-Bau- und Betriebs-Gesellschaften."
63eac6d3e2,1006345701_191300172,"Oberrheinische Eisenbahn-Gesellschaft, Akt.-Ges.",in Mannheim.,,368,1911.0,1911-07-08,1911.0,1911-07-29,,,1.0,"Erbauung, Erwerbung, Pachtung u. Betrieb von Bahnen, insbes.",Mannheim,Aktiva Anlagekto der Bahnen Grundst cke u Wohngeb ude Anlage,Vors Stadtrat Ernst Bassermann Stellv Oberb rgermeister Paul Martin Stadtrat,,M 8 000 000 in 8000 Aktien M 1000 bernommen,17,Verkehrs- und Transport-Gesellschaften.
6e53a18068,1006345701_189800021,Friedrichstädter Bankverein in Friedrichstadt.,,,115,,,,,,,,Betrieb von Bank- und Wechselgeschäften.,Friedrichstadt,Wechsel M Debitoren M Inventar M Bank Saldo M Effekten,C F v d Heyde J Lorenzen H S Tychsen,,M 330 000 in Aktien M 300 davon eingezahlt M,2,Geldinstitute etc.
4d301308b8,1006345701_190700112,"Act.-Ges. f. Brückenbau, Tiefbohrung u. Eisenkonstrukt.",in Neuwied a. Rh. mit Zweigniederlassung in Jagstfeld i. Württ.,,688,1899.0,1899-10-21,,,1899-01-01,1899.0,1.0,Erwerb u. Fortbetrieb der von der Firma P.,Neuwied,,Vors Landrat a D Bank Dir Dr W Langen Stellv,Ing Anton Gutacker Kaufm Herm Z ller Neuwied ,M 1 000 000 in 1000 Aktien M 1000 Zur,11,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
dcbb54cb8b,1006345701_190700111,Riquet & Co. Aktiengesellschaft in Gautzsch bei Leipzig,"mit Zweigniederlassung in Leipzig, Goethestrasse.",,1541,1905.0,1905-05-09,1905.0,1905-06-16,1905-01-01,1905.0,1.0,Fortführung des in Leipzig und Gautzsch unter der,Leipzig,Areal Geb ude Masch Treibriemen u Aufz ge Dampf u,Vors Ewald Hugo Gerstmann Leipzig Ph Ferd Ant Seidel Gautzsch,Emil Stein Joh Georg K nig ,M 1 000 000 in 1000 Aktien M 1000 wovon,11,Verschiedene Nahrungs- und Genussmittel-Industrien.
cb6222b312,1006345701_190900132,Vereinigte Schwarzkreidewerke Vehrte in Osnabrück.,,,1060,1891.0,1891-01-01,,,,,1.0,"Ausbeutung von Schwarzkreidebrüchen, auch Gewinnung, Ankauf, Bearbeitung und",Osnabrück,,,,M 180 000 in 180 Aktien M 1000 ,13,Chemische Industrie und verwandte Geschäftszweige.
10f2ddd259,1006345701_189800022,Eschweiler Bergwerks-Verein in Eschweiler-Pumpe.,(Reg.-Bez. Aachen.),,220,1834.0,1834-08-02,,,,,1.0,Betrieb von Steinkohlen- u. anderen Bergwerken. Verwertung d.,Eschweiler-Pumpe,Kohlengruben Konzessionen u Anlagen M Kohlenw schen Kokereien u Kohlendestillation,,,M 000 000 in 40 000 Aktien M 300 wovon,2,"Bergwerke, Hütten- und Salinenwesen."
d3204ff2e1,1006345701_189800022,"Bill-Brauerei Actien-Gesellschaft in Hamburg,",Bullenhuserdamm 173/175.,,663,1889.0,1889-07-31,,,,,1.0,,Hamburg,Grundst ck M Geb ude M Maschinen M Utensilien u,,,M 1 200 000 in 1200 Aktien M 1000 ,2,Brauereien.
57bbb1ee7c,1006345701_190400082,Terrain-Ges. Südende in Südende b. Berlin. (In Liquid.),,"Die Ges. besass am 31./12. 1902 noch 96 096,67 qm",180,,,,,,,,,Berlin,,,,M 1 300 000 in 1300 Aktien Nr 1 1300,8,Geld-Institute etc.
3e8da27530,1006345701_190900132,Stahlwerke Rich. Lindenb erg Akt-Ges. in Remscheid-HHasten,mit Zweigniederlassung in Berlin. fak,,618,1906.0,1906-12-17,1907.0,1907-01-29,1906-08-03,1906.0,1.0,"Betrieb metallurgischer Unternehmungen jeder Art, insbesondere der Betrieb",Remscheid-HHasten,Grundst cke Geb ude Kan le u Schornsteine Dampfkessel H,Vors Dr Walther Rathenau Stellv Geh Komm Rat Karl Kl,,M 2 250 000 in 2250 Aktien M 1000 begeben,13,Metall-Industrie.
389926e912,1006345701_189800022,Naturheilanstalt u. Pension Wittelsbach in Deggendorf.,,,564,1891.0,1891-04-02,,,,,1.0,,Deggendorf,Immobilien M Gewinn und Verlustkonto M Inventar M Vorr te,Vors Rechtsanwalt R Steininger Stellv Heinrich Traber Rentier Georg Fr,,M 35 000 in 35 Aktien M 1000 ,2,Bäder und Heilanstalten.
c7c41f3438,1006345701_191800222,Lübbecker Schutzenhausbaugesellschaft Act.-Ges.,in Lübbecke.,,1530,1873.0,1873-09-06,,,,,1.0,,Lübbecke,Grundst ck Geb ude Wirtsch Utensil ,,,,22,"Private und öffentliche Gesellschafts-Häuser, Gärten, ..."
547a3d8a16,1006345701_190500091,Niederschlesische Portland-Cementfabrik A.-G.,in Neukirch a. Katzbach.,,1055,1902.0,1902-11-29,1903.0,1903-02-12,,,1.0,"Erwerb und Betrieb der der ,Niederschles. Kalk- u.",Nied,,Vors Gustav Pralle Sch neberg Stellv Komm Rat Ad ae,,M 650 000 in 650 Aktien M 1000 Die G,9,Industrie der Steine und Erden.
6a15551af5,1006345701_191300172,"Wagner & Moras, Akt.-Ges. in Zittau.",,,1177,1911.0,1911-05-27,1911.0,1911-07-08,1911-05-01,1911.0,1.0,"Betrieb der Weberei, Färberei, Zwirnerei, Schlichterei u. Appretur,",Zittau,Grundst cke Geb ude WebereiMasch Webst hle Weberei Utensil Webgeschirre,Vors Fabrikbes Friedr Wagner Olbersdorf Stellv Fabrikbes Theodor Seidel Zittau,Hans Meyer Ernst Hornauer Wilh Pohl Karl Zimmer Zittau ,M 3 000 000 in 3000 Aktien M 1000 bernommen,17,Textil-Industrie.
5e550d3e6d,1006345701_190900132,"G. Sauerbrey Maschinenfabrik, Akt.-Ges. in Stassfurt.",,,774,1907.0,1907-02-25,1907.0,1907-03-15,1906-07-01,1906.0,1.0,"Herstellung u. Vertrieb von Maschinen u. ähnlichen Artikeln,",Stassfurt,Grundst cke Fabrikgeb ude Beamtenu Arb Wohnh user Masch Werkzeug,Aufsichtsrat Mind Vors Bankier Karl Hagen Berlin Stellv Bank Dir,Kaufm Walter Strutz Ing Otto Pfannenschmid Ing Karl Toepfer ng,M 1 750 000 in 1750 Aktien M 1000 Urspr,13,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
59ff8175e1,1006345701_190000042,"Wittlager Kreisbahn-Actiengesellschaft in Wittlage,",Prov. Hannover.,,276,1898.0,1898-03-04,,,,,1.0,Bau und Betrieb einer Kleinbahn mit Dampfbetrieb von,Wittlage,,Vors vacat Stellv Landrat Freih v Ledebur Crollage Amtmann Freih,,M 1 220 000 in 20 Nam Aktien M 50,4,Verkehrs- und Transport-Gesellschaften.
69a9e6eadc,1006345701_191000142,Rheinische Seidenweberei Akt.-Ges. in Liqu. in Viersen.,,,1039,1900.0,1900-05-21,1900.0,1900-05-22,,,1.0,,Viersen,Grundst ck Geb ude Aktiv Hypoth fertige Waren Debit Kasse,Kaufm Rud Deus D sseldorf Emil Schiffer Viersen ,,M 500 000 in 500 abgest Aktien M 1000 Urspr,14,Textil-Industrie.
9b35779807,1006345701_190100052,"Minerva“, Act.-Ges. für Patent-Hufbeschlag ohne Nagelung",in Berlin. (In Liquidation.),,1485,1896.0,1896-08-03,,,,,1.0,,Berlin,,,,M 2 000 000 in 2000 Aktien M 1000 Gesch,5,Verschiedene Gesellschaften und Nachträge.
849bd118d4,1006345701_190900132,"Midgard, Deutsche Seeverkehrs-Akt.-Ges. in Nordenham.",Zweigniederlassung in Bremen.,,344,1905.0,1905-11-10,1905.0,1905-12-08,,,1.0,Erwerb u. Betrieb des dem Oldenburg. Staate gehörigen,Nordenham,,,,M 3 500 000 in 3500 Aktien M 1000 Aktien,13,Verkehrs- und Transport-Gesellschaften.
a168b205c4,1006345701_189800021,Fabrik Leipziger Musikwerke vorm. Paul Ehrlich & Co.,in Leipzig-Gohlis.,,616,1880.0,1880-08-03,,,,,1.0,,Leipzig,Immobilien M Maschinen M Werkzeug M Utensilien M Druckerei M,Vors Georg Roediger Stellv Gustav Proessdorf Gustav Krieg L Friedr,,M 500 000 in 500 Aktien M 400 u 250,2,Musikwerke- und Musik-Instrumenten-Fabrik.
b2dbc65087,1006345701_189800022,"Vereinsbrauerei in Rixdorf bei Berlin,",Sitz in Berlin mit Zweigniederlassung in Potsdam.,,615,1872.0,1872-02-01,,,,,1.0,Brauereibetrieb mit eigener Mälzerei. Abgesetzt wurden 1896/97: 171,Berlin,,Miuietsertrag ,Rob Unruh Hans Martens ,M 4 000 000 in 3332 Stammaktien M 300 einer,2,Brauereien.
96afc96236,1006345701_189800022,Baugewerks-Brückenwaage in Karlsruhe in Baden.,,,807,1888.0,1888-10-17,,,,,1.0,,Baden,,K Appenzeller K Augenstein Karlsruhe ,,,2,Nachtrag.
cc9eea972c,1006345701_190300072,"Nollesche Werke, Aktiengesellschaft in Weissenfels.",,,479,1901.0,1901-04-20,1901.0,1901-06-21,1900-07-01,1900.0,1.0,Zweck: Fortführung der unter der Firma Carl Nolle,Weissenfels,Grundst ck Geb ude Masch Werkzeug u Utensil Tischlerei u,Vors Fabrikbes Ferd R the Weissenfels Stellv Fabrikbes Hch Schlieper,,M 875 000 in 875 Aktien Nr 1 875 M,7,Metall-Industrie.
66fb7ea658,1006345701_191800221,Berlin-Borsigwalder Metallwerke Akt.-Ges. in Borsigwalde,b. Berlin (Bez. Wittenau).,,1152,1916.0,1916-05-23,1916.0,1916-06-22,,,1.0,Herstell. u. Verkauf von Kupfer- u. Messingfabrikaten jeder,Borsigwalde,Grundst cke Fabrikgeb ude Wohngeb ude Neuanlagen Licht u Kraft,Vors Komm Rat Ernst Stahmer sede b Georgsmarienh tte Stellv,,M 2 000 000 in 2000 Aktien a M 1000,22,Metall-Industrie.
f92e36c2b1,1006345701_189800021,"Zwickauer Elektricitätswerk u. Strassenbahn, A.-G.",in Zwickau i./S.,,410,1894.0,1894-08-03,,,,,1.0,Erzeugung elektrischer Energie für Beleuchtung und Kraftübertragung und,Zwickau,Zentralstationsanlage M Beleuchtungsanlage M Bahnanlage M Vorr te M Versicherungen,,,M 1 400 000 in 1400 Aktien M 1000 Gesch,2,Verkehrs- und Transport-Gesellschaften.
7caefc31db,1006345701_190300072,Deutsche Cigarren-Maschinen-Aktien-Gesellschaft,"in Berlin W., Behrenstrasse 58 I. (In Liquidation.)",,495,1895.0,1895-08-03,,,,,1.0,"Herstellung, Verkauf und Vermietung von Maschinen aller Art",Berlin,Debitoren Maschinen do Vorrichtung Patentkto Bankguthaben Verlust Passiva A K,,,M 2 000 000 in 2000 Aktien M 1000 nach,7,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
00d74f0e0b,1006345701_189800021,Deutsche Rück- u. Mitversicherungs-Gesellschaft in Berlin.,C. Burgstrasse 22.,,302,1885.0,1885-03-12,,,,,1.0,,Berlin,Aktienwechsel M Effekten M Hyp Darlehen M Inventar M Kassa,,E Rother G Furcht Firmenzeichnung Der Direktor oder zwei Prokuristen,M 1 500 000 in 500 Aktien M 3000 mit,2,Versicherungs-Gesellschaften aller Branchen.
0f28f805c0,1006345701_191900231,Gewerkschaft Dorstfeld in Dorstfeld.,"Die Gew.-Vers. v. 29./3. 1916 beschloss, den Grubenvorstand zu ermächtigen,",gesamte Vermögen der Gewerkschaft an die Essener Steinkohlenbergwerke zu verkaufen.,2532,1868.0,1868-10-20,1901.0,1901-08-20,,,1.0,Bergmännische Ausbeutung des Bergwerkseigentums der Gew. u. Herstellung,Dorstfeld,Bergwerksberechtsame Schacht IIV Schachtu Grubenbau Betriebsgeb ude u Anlagen Aufbereit,,,,23,Gewerkschaften.
97817c7432,1006345701_189900031,Neue Dampfschiffs-Actien-Gesellschaft in Rostock.,,,473,1875.0,1875-08-03,,,,,1.0,,Rostock,Dampfer H v Witt M Wertpapiere M Martin Petersen M,,,M 150 000 in 250 Namen Aktien M 600 ,3,Verkehrs- und Transport-Gesellschaften.
0b4477a960,1006345701_190000042,Erholung Akt.-Ges. in Essen a. d. R.,,Letzte Statutenänd. vom 16. Juli 1898.,1441,,,,,,,,,Essen,Aktiva Immobilien Mobilien Sparkasseneinlage Kassa Passiva A K Darlehen R,,,M 48 000 in 240 Nam Aktien M 200 Die,4,"Private und öffentliche Gesellschafts-Häuser, Konzert-, Vergnügungs- und Erholungs-Etablissements."
269dd00eb5,1006345701_191500192,"Papierfabrik Oberschmitten W. & J. Moufang, Akt.-Ges.",in Oberschmitten (Oberhessen).,,1278,1913.0,1913-11-15,1913.0,1913-12-08,,,1.0,Betrieb der Papierfabrikation u. damit zus. hängender Handelsgeschäfte.,Oberschmitten,,Vors Jos Moufang Oberschmitten Stellv Bank Dir Balduin Traud Mainz,,M 650 000 in 650 Aktien M 1000 bernommen von,19,"Papier-, Pappen-, und Cellulose-Fabriken."
1dc9af03ac,1006345701_190000041,Metall- & Lackierwaarenfabrik Actien-Gesellschaft,in Ludwigsburg.,,813,1872.0,1872-08-03,,,,,1.0,Fabrikation von Metall- und Lackierwaren und Handel mit,Ludwigsburg,Immobilien Maschinen u Betriebseinrichtungen Kassa Wechsel Material u Waren Debitoren,,,M 300 000 in 500 Aktien M 600 ,4,Metall-Industrie.
8175eab5b7,1006345701_190400082,"Bayerische Terrain-Act.-Ges. in M iünchen, Max-Josefstr. 6.",,,169,1897.0,1897-07-24,,,,,1.0,"Erwerbung, Bebauung, Verwaltung und Veräusserung von Liegenschaften aller",M,Kassa Bankguth Debit Immobil Ostterrain Westterain H user in M,Vors Komm Rat Carl Eswein Ludwigshafen a Rh Stellv Rentier,,M 7 500 000 in 7500 Aktien M 1000 Urspr,8,Geld-Institute etc.
a71f011474,1006345701_190000042,"Ostasiatische Handels-Gesellschaft in Hamburg,","Hankow, Kiautschou und Tientsin.","Bergstrasse 21a, II, mit Zweignie derlassungen in Hongkong, Canton, Shanghai,",187,1898.0,1898-06-30,,,,,1.0,Betreibung des ostasiatischen Handels und aller diesem Zwecke,Hamburg,,Vors H Schuldt Flensburg Karl Rose Fr Karl Raben Dir,Th Morat Shanghai Max Bornkessel Canton Joh Bohnstedt Tientsin Ad,M 750 000 in 750 Aktien Nr 1 750 M,4,Geld-Institute etc.
4dc7a7c43d,1006345701_191700211,Dampfziegelei Esbach Actiengesellschaft in Coburg.,,,1504,1896.0,1896-08-03,,,,,1.0,,Coburg,Bahngleis Arbeiterhaus Masch Grundst cke Geb ude Mobiliar Effekten Immobil,Vors C Amberg Komm Rat Conrad Schlick Dr Forkel ,,M 250 000 in 250 Aktien M 1000 ,21,"Thonwaren- und Chamotte-Fabriken, Ziegeleien."
8857856dac,1006345701_189800022,Flensburger Export-Brauerei in Flensburg.,,,646,1888.0,1888-08-03,,,,,1.0,,Flensburg,Grundst cke u Geb ude M Maschinen M Utensilien u,Erich Petersen N Andersen P L D rbye ,,M 750 000 in 750 Aktien M 1000 ,2,Brauereien.
7f02bd77de,1006345701_189800021,Bergbau-Aktien-Gesellschaft „Pluto“ in Essen a. d. Ruhr.,,,512,1857.0,1857-05-11,,,,,1.0,Ausbeutung von 7 Steinkohlenfeldern (die 1856 für M.,Essen,Berechtsame M Grunds cke Schacht Thies M Bauten Schacht Thies,Vors Louis Simons Stellv Chr Foerst H Kirchweger H Ramsahl,,M 4 800 000 in 1600 Stammaktien I Em M,2,"Bergwerke, Hütten- und Salinenwesen."
166d68da9d,1006345701_191700212,Langensalzaer Kleinbahn-Akt.-Ges.,"in Langensalza. (Firma bis 18./1. 1916: Kleinbahn-Akt.-Ges. Langensalza-Kirchheilingen),",,238,1911.0,1911-07-27,1911.0,1911-10-06,,,1.0,Bau u. Betrieb der nörmalspurigen Kleinbahn von Langensalza,Langensalza,Eisenbahnbau Beamtenwohnhaus Kirchheilingen Anschlussgleis do Effekten Kaut Effekten Beteilig Anlage,Vors Landrat Dr Ernst K ster Langensalza Stellv Landesrat Eberhard,,Urspr M 1 300 000 in 1300 Aktien M 1000,21,"Elektrische Strassenbahnen, Klein- und Pferdebahnen etc."
fb43778a66,1006345701_191600201,Hacifa Hamburger Cigarren-Handels-Akt.-Ges.,in Hamburg.,,1981,1908.0,1908-11-02,1908.0,1908-11-09,,,1.0,"Herstellung u. Vertrieb von Tabakfabrikaten aller Art, insbesondere",Hamburg,Inventar Kassa u Bankguth Bardepots Wechsel Waren Debit Passiva A,Vors Rechtsanwalt Dr A L Wex Th Hofmeister Kurt Bauer,,M 800 000 in 800 Aktien M 1000 Urspr M,20,Verschiedene Nahrungs- und Genussmittel-Industrien.
2977a3e821,1006345701_190000041,Kunstdruck- u. Verlagsanstalt A. G. vorm. Müller & Lohse,in Dresden. Neuegasse.,,1253,1898.0,1898-07-14,,,,,1.0,Übernahme und Betrieb der in Dresden unter der,Dresden,Grundst ck Geb ude Maschinen Inventarien Originale Lithographien Lithographiesteine Zinkplatten,Vors B rgermeister a D Bank Dir Max Kl tzer,,M 700 000 in 700 Aktien M 1000 Hypothek M,4,Polygraphische Gewerbe.
f23fe419c2,1006345701_189800022,"Dampfziegelei Langenfelde in Hamburg,",Mönkedamm.,,392,,,,,,,,Fortführung der früher unter der Firma Th. Nitsch,Hamburg,Grundst ck M Geb ude M Maschinen M Inventar M,,,M 91 000 in 91 Namenaktien M 1000 ,2,Industrie der Steine und Erden.
61492dece5,1006345701_190500091,"Berliner Terrain- u. Bau-Akt.-Ges. in Berlin (, Vachtrag)",,,420,1903.0,1903-11-12,1903.0,1903-12-09,,,1.0,"Erwerb, Parzellierung, Veräusserung und Beleihung von Grundstücken, Uber.",Berlin,,Vors Gen Dir Leop Falk Bankier Carl Neuburger Gen Dir,,M 2 250 000 in 1875 Aktien M 1200 ,9,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften etc."
80240b4469,1006345701_190000042,Westfälische Kupfer- u. Messingwerke A.-G.,"vormals Casp. Noell in Vogelberg bei Lüdenscheid, Post Oberrahmede mit",,464,1898.0,1898-04-20,,,,,1.0,Erwerb und Fortbetrieb der von der Firma Casp.,Vogelberg,Grundst cke Geb ude Maschinen u Anlagen Inventar Utensilien Wasserkraft,Vors Bank Dir Dr jur Hans Jordan Stellv Bank Dir,,M 3 000 000 in 3000 Aktien Nr 1 3000,4,Metall-Industrie.
8310028335,1006345701_190500091,"Vita, Versicherungs-Aktien-Gesellschaft in Mannheim.",,,588,1899.0,1899-04-29,,,,,1.0,Übernahme von Versicherungen aller Art mit Bezug auf,Mannheim,Wechsel der Aktion re Grundbesitz d Hypoth Wertp Vorauszahl u,Mind Vors Komm Rat Victor Lenel Stellv Rechtsanw Ernst Bassermann,,M 3 000 000 in 3000 Nam Aktien Nr 1,9,Versicherungs-Gesellschaften aller Branchen.
b1722e18de,1006345701_191400182,Hofbrauhaus Coburg Akt.-Ges. in Coburg.,,,1749,1858.0,1858-08-03,,,,,1.0,,Coburg,Grundst cke Brauereigeb ude Masch Mobil u Utensil Lagerf sser,Vors Komm Rat Max Frommann Geh Finanzrat Herm Schraidt Rentier,,M 800 000 in 870 alten Aktien M 300 u,18,Brauereien.
4a8a179b68,1006345701_189900031,"Märkische Ziegelei und Thonwaarenfabrik,",Actiengesellschaft zu Premnitz bei Rathenow.,,749,1887.0,1887-04-23,,,,,1.0,,Premnitz,Grundst cke M Thonlager M Geb ude M Bassinanlagen M,Vors Dr Th rmer ,,M 1 000 000 in 1000 Aktien M 1000 soll,3,Industrie der Steine und Erden.
fe2c89e41e,1006345701_189800022,Leipziger Malzfabrik in Schkeuditz.,,,769,1872.0,1872-08-03,,,,,1.0,Malzfabrikation. Die Gesellschaft kann sich auch an anderen,Schkeuditz,Immobilien M Maschinen M Quellst cke M Inventar M Zweigbahn,Vors Paul Bassenge Stellv Georg Roediger Konsul Rich Huste Ernst,,M 900 000 in 3000 Aktien M 300 100 Thlr,2,Mälzereien.
6f62d69045,1006345701_190500092,Südholsteinische Eisenbahn-Gesellschaft,"in Altona a. E., Holstenstrasse 223.",,995,1883.0,1883-06-21,,,,,1.0,Betrieb einer Neben-Eisenbahn zwischen Altona über Kaltenkirchen nach,Altona,Aktiva Anlage u Ausr stung der Bahn Effekten des Ern,Vors Justizrat J G Max Schmidt Stellv Senator E H,,M 3 120 000 u zwar M 402 000 in,9,"Eisenbahnen, Eisenbahn-Bau- und Betriebs-Gesellschaften."
fdf0149018,1006345701_189800022,"Assecuranz-Union von 1865 in Hamburg,",Brandsende 24.,,97,1865.0,1865-08-03,,,,,1.0,,Hamburg,Obligo der Aktion re M Hypotheken Effekten und Wechsel M,Reimers C Kuhl Aufsichtsrat Th Dill Carl Laeisz Dr Alb,E C A K hl F F Kasten Firmenzeichnung Die,M 1 500 000 in Namenaktien M 7500 mit 20,2,Versicherungs-Gesellschaften aller Branchen.
f58d7f7be9,1006345701_191100151,Kloster-Ziegelei Eisenach-Gerstungen A.-G. in Eisenach.,,,1383,1909.0,1909-01-19,1909.0,1909-03-03,1908-01-01,1908.0,1.0,"Fabrikat. u. Vertrieb von Ziegelsteinen, Falzziegeln, Verblendern u.",Eisenach,Grundst cke u Geb ude Masch u Feldbahnen Inventar Vorr,Vors Bank Dir Em Fricke Stellv Rechsanwalt Dr jur Arno,Wilh Frerk ,M 450 000 in 450 Aktien M 1000 begeben zu,15,Industrie der Steine und Erden.
600592300c,1006345701_191000142,"Zwirnerei & Nähfadenfabrik Kirchberg, Akt.-Ges.",(vorm. Carl Hetzer & Sohn) in Kirchberg (Sachsen).,,1020,1908.0,1908-09-24,1908.0,1908-11-30,1908-07-01,1908.0,1.0,Betrieb von Baumwollzwirnereien und Nähfadenfabriken.,Kirchberg,Grundst cke Geb ude Masch Riemen u Transmission elcktr Lichtanlage,Vors Dir Hugo Herz Plauen Privatmann Viktor Nieffer Stuttgart Bank,,M 550 000 in 550 Aktien M 1000 Hypotheken M,14,Textil-Industrie.
4bcc2e61d1,1006345701_189900031,Duisburger Kupferhütte in Duisburg.,,,588,,,,,,,,"Verarbeitung von kupferhaltigen Schwefelkiesrückständen, Betrieb einer Raffinerie, Hochofen.",Duisburg,Anlagen M Arbeiterwohnungen M Grundst ckskonto M Arbeiterwohnungsgrundst ck M,,,M 2 400 000 in 1200 Namen Aktien M 2000,3,Metall-Industrie.
3043fc16a3,1006345701_189900031,Mülhauser Terraingesellschaft in Mülhausen i. Els.,,,309,1897.0,1897-06-30,,,,,1.0,Verwertung der in die Gesellschaft eingelegten und der,Mülhausen,Liegenschaften M Debitoren M Gr ndungskosten M Kassa M Sa,,,M 600 000 in 600 Namen Aktien M 1000 ,3,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften, Gemeinnützige Bauvereine etc"
899d267d2d,1006345701_190600101,Gebrüder Knake Akt.-Ges. in Münster i. W.,,,1030,1904.0,1904-09-10,1904.0,1904-11-15,1904-01-01,1904.0,1.0,"Fabrikation von Pianinos u. Flügeln u. ähnl. Instrumenten,",Münster,,Vors Aug Schr der Fabrikant Oskar Schr der Bank Dir,,M 500 000 in 500 Aktien M 1000 Hypotheken M,10,Musikwerke- und Musik-Instrumenten-Fabriken etc.
