company_id,oai_identifier,company_name,company_info_1,company_info_2,pdf_page_num,found_year,found_date_modified,register_year,register_date_modified,effect_date_modified,effect_year,item_rank,purpose,city,bs_text,sboard_text,proc_text,capital_text,volume,industry
fe988c02b5,1006345701_190100052,Wittlager Kreisbahn-Actiengesellschaft in Wittlage.,Prov. Hannover.,,234,1898.0,1898-03-04,,,,,1.0,Bau und Betrieb einer Kleinbahn mit Dampfbetrieb von,Wittlage,Aktiva Guthaben bei der Sparkasse L bbecke Barbestand der Zwischenkasse,Vors Landrat Prinz von Schoenaich Carolath Wittlage Stellv Landrat Freih,,M 1 220 000 in 20 Nam Aktien M 50,5,Verkehrs- und Transport-Gesellschaften.
9076f963c4,1006345701_191100152,Rheinische Seidenweberei Akt.-Ges. in Liqu. in Viersen.,,,1110,1900.0,1900-05-21,1900.0,1900-05-22,,,1.0,,Viersen,Grundst ck Geb ude Aktiv Hypoth fertige Waren Debit Kasse,Kaufm Rud Deus D sseldorf Emil Schiffer Viersen ,,M 500 000 in 500 abgest Aktien M 1000 Urspr,15,Textil-Industrie.
8d40dc76c0,1006345701_190200061,"„Minerva“, Act.-Ges. für Patent-Hufbeschlag ohne Nagelung",in Berlin. (In Liquidation.),,1957,1896.0,1896-08-03,,,,,1.0,,Berlin,Patente Klischees Modelle Kassa Einzahlungskto Debitoren Aktienauszahlungskto Verlust Passiva A,Vors Rechtsanwalt Dr Haase ,,M 2 000 000 in 2000 Aktien M 1000 Gesch,6,Patentverwertungs-Gesellschaften.
37e9fbc4a8,1006345701_191000141,"Midgard, Deutsche Seeverkehrs-Akt.-Ges. in Nordenham.",Zweigniederlassung in Bremen.,,815,1905.0,1905-11-10,1905.0,1905-12-08,,,1.0,Erwerb u. Betrieb des dem Oldenburg. Staate gehörigen,Nordenham,Dampfer Leichter Anlagen in Nordenham Mobil u Inventar in Bremen,,,M 3 500 000 in 3500 Aktien M 1000 Aktien,14,"Dampfschiffahrts-Gesellschaften, Rhedereien etc."
cef1c4a4cd,1006345701_189900031,Fabrik Leipziger Musikwerke vorm. Paul Ehrlich & Co.,in Leipzig-Gohlis.,,659,1880.0,1880-08-03,,,,,1.0,,Leipzig,Immobilien M Maschinen M Werkzeuge M Utensilien M Druckerei M,Vors Georg Roediger Stellv Gustav Proessdorf L Friedr Born Clemens,,M 500 000 in 500 Aktien M 400 u 250,3,Musikwerke- und Musik-Instrumenten-Fabriken.
49067a7208,1006345701_189900032,Vereinsbrauerei Rixdorf,"in Berlin-Rixdorf, Jägerstrasse 16/40, mit Zweigniederlassung in Potsdam.",,952,1872.0,1872-08-03,,,,,1.0,Brauereibetrieb mit eigener Mälzerei. Das Grundstück in Rixdorf,Rixdorf,Grundst cke Bauten u bauliche Anlagen M maschinelle Anlagen Apparate,Vors Louis Rothschild Stellv August von der Heyden Bankier Paul,Rudolf Hennig Firmenzeichnung Der Generaldirektor allein sonst zwei Unterschriften Direktor,M 4 000 000 in 3332 Stammaktien M 300 einer,3,Brauereien.
5a33e9edc7,1006345701_189900032,Baugewerks-Brückenwaage in Karlsruhe.,,,920,1888.0,1888-10-17,,,,,1.0,,Karlsruhe,,K Appenzeller K Augenstein A Lacroix Karlsruhe ,,M 22 000 in 11 Namen Aktien M 2000 fr,3,Verschiedene Gesellschaften und Nachträge.
e85d5c7361,1006345701_190400082,"Vollesche Werke, Aktiengesellschaft in Weissenfels.",(In Liquidation.),,392,1901.0,1901-04-20,1901.0,1901-06-21,1900-07-01,1900.0,1.0,Zweck: Fortführung Ae der Firma Carl Nolle und,Weissenfels,Grundst ck Geb ude Masch Werkzeug u Dfensil Inventar Tischlerei,,,M 875 000 in 875 Aktien Nr 1 875 M,8,Metall-Industrie.
767747b2e6,1006345701_191900231,Berlin-Borsigwalder Metallwerke Akt.-Ges. in Borsigwalde,b. Berlin (Bez. Wittenau).,,1304,1916.0,1916-05-23,1916.0,1916-06-22,,,1.0,"Herstell. u. Verkauf von Kupfer, u. Messingfabrikate n",Borsigwalde,Grundst cke Fabrikgeb ude Wohngeb ude Neuanlagen Licht u Kraft,Vors Komm Rat Ernst Stahmer sede b Georgsmarienh tte Stellv,,M 2 000 000 in 2000 Aktien M 1000 bernommen,23,Metall-Industrie.
c2bcd97560,1006345701_189900031,"Zwickauer Elektricitätswerk u. Strassenbahn, A.-G.",in Zwickau i. S.,,427,1894.0,1894-08-03,,,,,1.0,Erzeugung elektrischer Energie für Beleuchtung und Kraftübertragung u.,Zwickau,Centralstationsanlage M Beleuchtungsanlage M Bahnanlage M Materialbestand M Dienstkleidung M,,,M 1 400 000 in 1400 Aktien M 1000 Gesch,3,Verkehrs- und Transport-Gesellschaften.
57ee9d8c03,1006345701_190400081,Deutsche Cigarren-Maschinen-Aktien-Gesellschaft,"in Berlin W., Behrenstrasse 58 I. (In Liquidation.)",,861,1895.0,1895-08-03,,,,,1.0,,Berlin,Debit Masch do Vorricht Bankierguth Verlust Passiva A K Delkr,,,M 2 000 000 in 2000 Aktien M 1000 nach,8,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
3a50b36f26,1006345701_189900031,Deutsche Rück- u. Mitversicherungs-Gesellschaft in Berlin,"C., Burgstrasse 22, I.",,330,1885.0,1885-03-12,,,,,1.0,,Berlin,Aktienwechsel M Effekten M Hypothekendarlehen M Inventar M Kassa M,,Wilh Boecker Georg Rothenbach Otto Genschel ,M 1 500 000 in 500 Aktien M 3000 mit,3,Versicherungs-Gesellschaften aller Branchen.
43587167af,1006345701_192000241,Gewerkschaft Dorstfeld in Dortmund.,"Die Gew.-Vers. v. 29./3. 1916 beschloss, den Grubenvorstand zu ermächtigen,",gesamte Vermögen der Gewerkschaft an die Essener Steinkohlenbergwerke zu verkaufen.,2554,1868.0,1868-10-20,1901.0,1901-08-20,,,1.0,Bergmännische Ausbeutung des Bergwerkseigentums der Gew. u. Herstellung,Dortmund,Bergwerksberechtsame Schacht I IV Schachtu Grubenbau Betriebsgeb ude u Anlagen,,,,24,Gewerkschaften
ce0225aabb,1006345701_190000041,Neue Dampfschiffs-Actien-Gesellschaft in Rostock.,,,665,1875.0,1875-08-03,,,,,1.0,Güterbeförderung durch den Dampfer „H. v. Witt'“.,Rostock,Dampfer H v Witt Wertpapiere Martin Petersen Passiva A K,,,M 150 000 in 250 Nam Aktien M 600 Urspr,4,Verkehrs- und Transport-Gesellschaften.
3cab7bb77f,1006345701_190100052,Erholung Akt.-Ges. in Essen a. d. R.,,,1470,,,,,,,,,Essen,,,,M 48 000 in 240 Nam Aktien M 200 Der,5,"Private und öffentliche Gesellschafts-Häuser, Konzert-, Vergnügungs- und Erholungs-Etablissements."
fb0bdb8cf3,1006345701_191600201,"Papierfabrik Oberschmitten W. & J. Moufang, Akt.-Ges.",in Oberschmitten (Oberhessen).,,1777,1913.0,1913-11-15,1913.0,1913-12-08,,,1.0,Betrieb der Papierfabrikation u. damit zus. hängender Handelsgeschäfte.,Oberschmitten,Liegenschaften I u Wasserkraft Grundst cke der Wohnh user Fabrik,Vors Jos Moufang Oberschmitten Stellv Bank Dir Balduin Traud Mainz,,M 650 000 in 650 Aktien M 1000 bernommen von,20,"Papier-, Pappen- und Cellulose-Fabriken."
3692e2bbec,1006345701_190100051,Metall- & Lackierwaarenfabrik Actien-Gesellschaft,in Ludwigsburg.,,1085,1872.0,1872-08-03,,,,,1.0,"Fabrikation und Verkauf von Metall-, Lackier- und anderen",Ludwigsburg,Immobilien Maschinen u Betriebseinrichtungen Kassa Wechsel Material u Waren Debitoren,,,M 300 000 in 500 Aktien Nr 1 500 M,5,Metall-Industrie.
9ec111a2a8,1006345701_190500092,"Bayerische Terrain-Act.-Ges. in München, Max-Josefstr. 6.",,,165,1897.0,1897-07-24,1897.0,1897-07-30,,,1.0,"Erwerbung, Bebauung, Verwaltung und Veräusserung von Liegenschaften aller",München,Kassa Debit Terrains H user Effekten u Anteilscheine Hypoth Restkaufschillinge,Vors Komm Rat Gen Dir Carl Eswein Ludwigshafen a Rh,,M 7 500 000 in 7500 Aktien M 1000 Urspr,9,Geld-Institute etc.
4fe448d690,1006345701_190100051,Ostasiatische Handels-Gesellschaft in Hambur,"Bergstrasse 21a, II, mit Zweigniederlassungen in Hongkong, Canton, Shanghai, Hankow,",,556,1898.0,1898-06-30,,,,,1.0,Betreibung des ostasiatischen Handels und aller diesem Zwecke,Hambur,Bankguthaben u Kassa Saldo der Chinaagenturen bernahmekto Geb ude Debitoren,Vors H Schuldt Flensburg Karl Rose Fr Raben Dir Arthur,Th Morat Shanghai Max Bornkessel Canton Joh Bohnstedt Tientsin Herm,M 1 000 000 in 1000 Aktien Nr 1 1000,5,Plantagen- und Kolonisations-Gesellschaften.
0bd61baf2d,1006345701_191800221,Dampfziegelei Esbach Actiengesellschaft in Coburg.,,,1521,1896.0,1896-08-03,,,,,1.0,,Coburg,,Vors C Amberg Komm Rat Conrad Schlick Dr Forkel ,,M 200 000 in 200 Aktien M 1000 Urspr M,22,Industrie der Steine und Erden.
e98c282a8e,1006345701_189900032,Flensburger Export-Brauerei in Flensburg.,,,999,1888.0,1888-08-03,,,,,1.0,Bierbrauereibetrieb. Bierabsatz jährlich ca. 27 000 hl.,Flensburg,Immobilien M Maschinen Inventarien F sser u Fuhrwerk M Vorr,Erich Petersen N Andersen P L D rbye ,,M 750 000 in 750 Aktien M 1000 ,3,Brauereien.
a8ef01b7a2,1006345701_189900031,Bergbau-Actien-Gesellschaft „Pluto' in Essen a. d. Ruhr.,,,539,1857.0,1857-05-11,,,,,1.0,"Ausbeutung von 7 Steinkohlenfeldern, die 1856 für M.",Essen,Berechtsame M Schacht Thies Grundst cke M Bauten M Maschinen,Vors Louis Simons Elberfeld Stellv Chr Foerst Witten H Ramsahl,,M 5 505 000 in 1600 Stammaktien I Em M,3,"Bergwerke, Hütten- und Salinenwesen."
8228a70568,1006345701_191800222,Langensalzaer Kleinbahn-Akt.-Ges.,in Langensalza. (Firma bis 18./1. 1916: Kleinbahn-Akt.-Ges. Langensalza-Kirchheilingen).,,349,1911.0,1911-07-27,1911.0,1911-10-06,,,1.0,Bau u. Betrieb der normalspurigen Kleinbahn von Langensalza,Langensalza,Nicht eingez A K Eisenbahnbau ,Vors Landrat Dr Ernst K ster Langensalza Stellv Landesrat Eberhard,,Urspr M 1 300 000 in 1300 Aktien M 1000,22,Verkehrs- und Transport-Gesellschaften.
228a8bdba4,1006345701_191700211,Hacifa Hamburger Cigarren-Handels-Akt.-Ges.,in Hamburg.,,2166,1908.0,1908-11-02,1908.0,1908-11-09,,,1.0,"Herstellung u. Vertrieb von Tabakfabrikaten aller Art, insbesondere",Hamburg,Inventar Kassa u Bankguth Bardepots Waren Debit Passiva A K,Vors Rechtsanwalt Dr A L Wex Th Hofmeister Kurt Bauer,,M 800 000 in 800 Aktien M 1000 Urspr M,21,Verschiedene Nahrungs- und Genussmittel-Industrien.
870542bd42,1006345701_190100051,Kunstdruck- u. Verlagsanstalt A. G. vorm. Müller & Lohse,in Dresden. Neuegasse.,,1615,1898.0,1898-07-14,,,,,1.0,UÜbernahme und Betrieb der in Dresden unter der,Dresden,Grundst cke Geb ude Maschinen Inventar Originale Lithographien Lithographiesteine Zinkplatten,Vors B rgermeister a D Bank Dir Max Kl tzer,,M 700 000 in 700 Aktien Nr 1 700 M,5,Polygraphische Gewerbe.
bb0435a4ae,1006345701_189900032,"Dampfziegelei Langenfelde in Hamburg,",Ferdinandstrasse 55.,,514,1873.0,1873-11-02,,,,,1.0,Fortführung der früher unter der Firma Th. Nitsch,Hamburg,Grundst ck M Geb ude M Maschinen M Inventar Kassa,Baurat Wallbrecht Direktor Riggert Direktor M Kuhlemann A Willecke ,,M 91 000 in 91 Namen Aktien M 1000 ,3,Industrie der Steine und Erden.
8172203674,1006345701_190600101,Berliner Terrain- u. Bau-Akt.-Ges. in Berlin.,,,426,1903.0,1903-11-12,1903.0,1903-12-08,,,1.0,"Erwerb, Parzellierung, Veräusserung und Beleihung von Grundstücken, Ubernahme",Berlin,,Vors Bankier Carl Neuburger Dr jur Meyer Heckscher Berlin Stadtrat,,M 4 500 000 in 3750 Aktien M 1200 Urspr,10,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften etc."
bda43f49da,1006345701_190100052,Westfälische Kupfer- u. Messingwerke A.-G.,vormals Casp. Noell in Vogelberg bei Lüdenscheid mit Filiale in,,460,1898.0,1898-04-20,,,,,1.0,Erwerb und Fortbetrieb der von der Firma Casp.,Vogelberg,Grundst cke Geb ude Maschinen u Anlagen Inventar u Utensilien,Vors Bank Dir Dr jur Hans Jordan Stellv Bank Dir,,M 3 000 000 in 3000 Aktien Nr 1 3000,5,Metall-Industrie.
d166c1937b,1006345701_190600101,"Vita, Versicherungs-Aktien-Gesellschaft in Mannheim.",,,601,,,,,,,1.0,Übernahme von Versicherungen aller Art mit Bezug auf,Mannheim,Wechsel der Aktion re Grundbesitz Hypoth Wertp Vorauszahl u Darlehen,Mind Vors Rechtsanw Ernst Bassermann Stellv Komm Rat Victor enel,,M 3 000 000 in 3000 Nam Aktien Nr 1,10,Versicherungs-Gesellschaften aller Branchen.
b66235c6c6,1006345701_191500192,Hofbrauhaus Coburg Akt.-Ges. in Coburg.,,,1636,1858.0,1858-08-03,,,,,1.0,,Coburg,Grundst cke Brauereigeb ude Masch Mobil u Utensil Lagerf sser,Vors Komm Rat Max Frommann Stellv Geh Finanzrat Herm Schraidt,,M 800 000 in 870 alten Aktien a M 300,19,Brauereien.
ad2bf7effc,1006345701_190000042,"Märkische Ziegelei und Thonwaarenfabrik,",Actiengesellschaft zu Premnitz bei Rathenow.,,704,1887.0,1887-04-23,,,,,1.0,"Gewerbsmässiger Betrieb der Ziegelei und Thonwarenindustrie, sowie Handel",Premnitz,,,,M 500 000 in 500 Aktien M 1000 urspr M,4,Industrie der Steine und Erden.
636fcaa5b3,1006345701_189900032,Leipziger Malzfabrik in Schkeuditz.,,,1184,1872.0,1872-08-03,,,,,1.0,Malzfabrikation. Die Gesellschaft kann sich auch an anderen,Schkeuditz,Immobilien M Maschinen M Quellst cke M Betriebsinventar M Wirtschaftsinventar,Vors Georg Roediger Stellv Konsul Rich Huste Ernst Louis Schr,,M 900 000 in 3000 Aktien M 300 100 Thlr,3,Mälzereien.
789b16aa87,1006345701_190600102,Altona-Kaltenkirchener Eisenbahn-Gesellschaft,"in Altona a. E., Holstenstrasse 223.",,207,1883.0,1883-06-21,,,,,1.0,Zweck: Betrieb einer Neben-Eisenbahn zwischen Altona über Kaltenkirchen,Altona,Aktiva Anlage u Ausr stung der Bahn Debit Material Effekten,Vors Justizrat J G Max Schmidt Stellv Senator E H,,M 1 860 000 und zwar M 402 000 in,10,"Eisenbahnen, Eisenbahn-Bau- und Betriebs-Gesellschaften."
d15d7f980f,1006345701_189900031,"Assecuranz-Union von 1865 in Hamburg,",Brandsende 24.,,344,1865.0,1865-08-03,,,,,1.0,,Hamburg,Wechsel der Aktion re M Hypotheken Effekten und Wechsel M,,E C A K hl F F G Kasten Firmenzeichnung,M 1 500 000 in 200 Namen Aktien M 7500,3,Versicherungs-Gesellschaften aller Branchen.
49e8976d32,1006345701_191200161,Kloster-Ziegelei Eisenach-Gerstungen A.- G. in Eisenach.,,,1555,1909.0,1909-01-19,1909.0,1909-03-03,1908-01-01,1908.0,1.0,"Fabrikat. u. Vertrieb von Ziegelsteinen, Falzziegeln, Verblendern u.",Eisenach,Grundst cke u Geb ude Gleisanschluss u Feldbahnen Masch u,Vors Dir Oswald Bierschenk Stellv Bank Dir Em Fricke Rechsanwalt,Wilh Frerk ,M 450 000 in 450 Aktien M 1000 begeben zu,16,Industrie der Steine und Erden.
c1cd83db81,1006345701_191100152,"Zwirnerei & Nähfadenfabrik Kirchberg, Akt.-Ges.",(vorm. Carl Hetzer & Sohn) in Kirchberg (Sachsen).,,1089,1908.0,1908-09-24,1908.0,1908-11-30,1908-07-01,1908.0,1.0,Betrieb von Baumwollzwirnereien und Nähfadenfabriken. Nach Erwerb eines,Kirchberg,Grundst cke Geb ude Masch Riemen u Transmission elektr Lichtanlage,Vors Dir Hugo Herz Plauen Privatmann Viktor Nieffer Stuttgart Bank,,M 550 000 in 550 Aktien M 1000 Hypotheken M,15,Textil-Industrie.
81abe5d724,1006345701_190000041,Duisburger Kupferhütte in Duisburg.,,"e fb e von kupferhaltigen Schwefelkiesrückständen, Betrieb einer Raffinerie, ochofen.",700,,,,,,,,,Duisburg,Anlagen Arbeiterwohnungen Grundst ck Arbeiterwohnungsgrundst cke Vorr te Erze Materialien,,,M 2 400 000 in 1200 Namen Aktien M 2000,4,"Bergwerke, Hütten- und Salinenwesen."
eb0644159e,1006345701_190000041,Mülhauser Terraingesellschaft in Mülhausen i. Els.,,,434,1897.0,1897-06-30,,,,,1.0,Verwertung der in die Ges. eingelegten und der,Mülhausen,Liegenschaften Debitoren Kassa Passiva A K R F Kreditoren Gewinn,Vors Jul Platen Mich Diemer Heilmann Gust Favre ,,M 600 000 in 600 Nam Aktien M 1000 ,4,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften, Gemeinnützige Bauvereine etc."
cb3d6b7075,1006345701_190700111,Gebrüder Knake Akt.-Ges. in Münster i. W.,,,1080,1904.0,1904-09-10,1904.0,1904-11-15,1904-01-01,1904.0,1.0,"Fabrikation von Pianinos u. Flügeln u. ähnl. Instrumenten,",Münster,,,,,11,Musikwerke- und Musik-Instrumenten-Fabriken etc.
317bb1eb84,1006345701_189900032,Aktien-Gesellschaft Kurhaus Eilenriede in Hannover.,,,751,1860.0,1860-08-03,,,,,1.0,Betrieb eines Kurhauses und Verabreichung von Bädern.,Hannover,,,,M 75 000 in 75 Aktien M 1000 Hypotheken M,3,"Bäder, Heil-Anstalten und Quellenprodukte."
2588a8a56a,1006345701_190800122,Immobilien-Gesellschaft Union A.-G. in Strassburg i. Els.,,,1210,1894.0,1894-12-20,,,,,1.0,,Strassburg,Kassa Immobil u Mobil Bau Kto Steuern u Versich Wein,,,M 300 000 in 1500 Nam Aktien M 200 ,12,Hotels und Restaurants.
b5f313b8db,1006345701_189900031,Berliner Buchdruckerei-Actien-Gesellschaft in Berlin,"SW., Anhaltstrasse 11.",,952,1875.0,1875-08-03,,,,,1.0,Betrieb einer Druckerei und Herstellung von Druckarbeiten aller,Berlin,Maschinen M Utensilien M Mobilien M Best nde M Kassa,,,M 81 000 in Aktien Priorit ten M 32 000,3,Polygraphische Gewerbe.
90197aca2f,1006345701_189900031,Magdeburger Privat-Bank in Magdeburg,"mit Niederlassung in Hamburg, Neue Gröningerstrasse 10.",,168,1856.0,1856-06-23,,,,,1.0,Betrieb von Bankgeschäften aller Art. 1894 Übernahme des,Magdeburg,,Vors Komm Rat O Hubbe Stellv Bankier O Loewe Stadtrat,A Bothe C Hartwig C Dreyer W Kremmling P Weissenborn,M 18 000 000 in 12 000 Aktien M 1500,3,"Banken, Notenbanken und andere Geld-Institute."
e74188d643,1006345701_189900031,Dresdner Bankverein in Dresden,mit Filialen in Chemnitz und Leipzig.,,111,1887.0,1887-10-16,,,,,1.0,Betrieb von Bankgeschäften jeder Art. Übernahm die Weimarsche,Dresden,,Vors Bankdirektor S Weill Berlin Rechtsanwalt Hippe Stadtrat Dr Lotze,,M 12 000 000 in 12 000 Aktien M 1000,3,"Banken, Notenbanken und andere Geld-Institute."
127292ac62,1006345701_190300071,Kur- u. Wasserheilanstalt Godesberg Aktien-Gesellschaft,in Godesberg.,,1835,1900.0,1900-02-28,,,,,1.0,Betrieb einer Kur- u. Wassérheilanstalt.,Godesberg,Immobil Mobil Bankguth Depositenkasse Kassa Effekten Passiva A K Hypoth,,,M 261 000 in 87 Aktien M 3000 Hypotheken M,7,"Bäder, Quellen-Produkte, Wasch-Anstalten etc."
f66c6c687d,1006345701_189900031,Memeler Dampfschiffs-Aktien-Gesellschaft in Memel.,,,470,1880.0,1880-08-03,,,,,1.0,"Betrieb von Rhederei mittels Dampfschiffen unter deutscher Flagge,",Memel,D Agathe M D Littuania M D Cr Fowler M,,,M 700 000 in 700 Aktien M 1000 Anleihe M,3,Verkehrs- und Transport-Gesellschaften.
b1095f3f65,1006345701_191400181,"Akt-Ges. für Buchdruck u. Zeitschriften in Berlin,",Dircksenstr. 41.,,1932,1911.0,1911-10-05,1911.0,1911-10-25,,,1.0,Herstellung von Drucksachen u. Betrieb einer Verlagsbuchhandlung sowie,Berlin,Kassa Debit Mobilien Verlagsrecht Beteilig Kaut Passiva A K Wechsel,Vors Privatier C Albrecht Patzig Starnberg Archivar Oberleutnant a D,,M 250 000 in 250 Aktien M 1000 bernommen von,18,Polygraphische Gewerbe
d8a53055cb,1006345701_189900031,/( /6......... Molkerei zu Königslutter A.-G. in Königslutter.,,,1053,,,,,,,,"Betrieb einer Molkerei, Meierei u. Schweizerei. Kapital: M.",Königslutter,Immobilien M Mobilien M Wagen M Inventar M Debitoren M,,,,3,Nahrungs- und Genussmittel-Industrie.
cf5b893c76,1006345701_189900032,"Norddeutsche Brauerei-Actiengesellschaft in Berlin,",Chausseestrasse 58.,,949,1886.0,1886-11-21,,,,,1.0,Fortbetrieb der von C. Flehinghaus übernommenen Bierbrauerei. Bierabsatz,Berlin,Grundst cke M Geb ude M Maschinen u Utensilien M,,,M 3 000 000 in 3000 Aktien M 1000 ,3,Brauereien.
26164318ea,1006345701_189900031,Lüdenscheider Portland-Cement-Fabrik,in Brügge i. W.,,705,,,,,,,,Betrieb einer Cementfabrik. Kapital: M. 95 000 in,Lüdenscheid,Immobilien M Ziegelei M Maschinen u Mobilien M Vorr te,,,,3,Industrie der Steine und Erden.
820499e635,1006345701_190800122,"Auerbacher Teppichfabrik vorm. Lange & Co., Akt.-Ges.,",in Auerbach i. V.,,975,1905.0,1905-10-23,1905.0,1905-11-24,,,1.0,Herstellung u. Vertrieb von Teppichen u. anderen verwandten,Auerbach,Grundst cke Geb ude Masch Inventar Garn Debit Muster Emballage,Vors Carl Oskar Lange Dorfstadt Dr jur Max Lange Falkenstein,,M 700 000 in 700 Aktien M 1000 ,12,Textil-Industrie.
e295f2bfe7,1006345701_190900132,„Bären- & Eckenbüttner-Bräu Akt.-Ges. Bamberg“ in Bamberg.,,,1424,1906.0,1906-03-31,1906.0,1906-07-23,1906-04-01,1906.0,1.0,,Bamberg,Aktiva Immobil Masch Lagerf sser Stahlf sser Transportf sser Fuhrpark,,,M 800 000 in 80 Aktien M 1000 ,13,Brauereien.
def73f2edf,1006345701_189900031,Hannoversche Centralheizungs- und Apparate-Bau-Anstalt,in Hannover-Hainholz u. Mährisch-Ostrau.,"Filialen in Berlin, Köln, Frankfurt a. M., Le ipzig u.",626,1884.0,1884-05-17,,,,,1.0,,Hannover,Grundst ck M Geb ude M Geleise M Maschinen M,,,M 720 000 in 720 Aktien M 1000 ,3,"Maschinen- und Armaturen-Fabriken, Eisengiessereien, Stahlwerke etc."
5f380dfaa4,1006345701_190300071,Finkenberg“' Act.-Ges. für Portland-Cement- u. Wasser. kalk-Fabrikation in Ennigerloh b. Beckum i. W.,"mit Sitz in Hamm i. W., Grosse Weststrasse 39.",,1334,1900.0,1900-07-17,1900.0,1900-08-02,,,1.0,Errichtung und Betrieb von Cement- und Kalkwerken oder,Beckum,Grundst ck Geb ude Maschinen Werkzeuge u Fabrik Utensil Geleisanlage,,,M 1 000 000 in 1000 Aktien Nr 1 1000,7,Industrie der Steine und Erden.
e7255186a0,1006345701_190600101,Privatbank zu Gotha,"mit Filialen in Leipzig, Erfurt und Weimar.",,215,1856.0,1856-07-21,,,,,1.0,,Gotha,,Vors Finanzrat Dir J Doebel Stellv Staatsminister z D von,Max Lux Rich Scholtze Karl Schneider Gotha Alb Pl tner,,10,Kredit-Banken und andere Geld-Institute.
962cdaf4f7,1006345701_189900031,Maschinenfabrik in Grevenbroich.,,,622,1890.0,1890-08-23,,,,,1.0,"Bau von Maschinen, speciell solcher für Zuckerindustrie, feinere",Grevenbroich,Grundst cke M Geb ude M Werkzeugmaschinen M Werkst ttenger,,,M 2 000 000 in 2000 Aktien M 1000 nach,3,"Maschinen- und Armaturen-Fabriken, Eisengiessereien, Stahlwerke etc."
2a75ca6fb3,1006345701_191500191,"Bachmann & Ladewig, Akt.-Ges. in Chemnitz.",,,2198,1912.0,1912-06-25,1912.0,1912-10-11,1911-12-01,1911.0,1.0,Erwerb u. Fortführ. des Unternehmens der Firma Bachmann,Chemnitz,Areal Geb ude Masch Inventar Jacquardkarten I do II Riemen,Vors Justizrat Moritz Beutler Fabrikant Max G ritz Chemnitz Rentner,,M 1 750 000 in 1750 Aktien M 1000 bernommen,19,Textil-Industrie.
e1d72ea84f,1006345701_189900032,"Berliner Elektricitätswerke in Berlin,",Schiffbauerdamm 22.,,459,1884.0,1884-05-08,1885.0,1885-08-03,,,1.0,Gewerbsmässige Ausnutzung des elektrischen Stromes zur Beleuchtung und,Berlin,Kassa M Kautionen u Effekten M Krankenkassen u Pensionsfondseffekten M,Vors Komm Rat Hugo Landau Stellv Carl F rstenberg Bankier,Dr Herm Passavant ,M 12 600 000 in 6000 Aktien M 500 und,3,"Elektrotechnische Fabriken, Elektrizitätswerke und Hilfsgeschäfte."
9c073d765d,1006345701_189900032,Höhere Mädchenschule in Ravensburg.,,,879,1891.0,1891-09-06,,,,,1.0,Betrieb einer Mädchenschule in eigenem Anwesen.,Ravensburg,,Vors Kaufmann Zinsstag Fabrikant Krauss und Fabrikant Gustav Roth ,,M 19 000 in 19 Namen Aktien M 1000 ,3,Erziehungs- und Unterrichts-Anstalten.
af7c46f7ea,1006345701_189900031,Stuttgarter Gewerbekasse in Stuttgart.,,,208,1882.0,1882-05-17,,,,,1.0,Vermittelun,Stuttgart,Kassa M Reichsbankguthaben M Wechsel M Effekten M Bankgeb ude,Vors Geh Komm Rat Dr K v Steiner Stellv Komm,A Maurer ,M 800 000 in 1600 Inhaber Aktien M 500 ,3,"Banken, Notenbanken und andere Geld-Institute."
90528f0860,1006345701_190000041,Kaiser Friedrich-Quelle A.-G.,in Offenbach a. M.,,1323,1897.0,1897-10-02,,,,,1.0,Übernahme und gewerbliche Ausnutzung der Kaiser Friedrich-Quelle; Eisfabrik.,Offenbach,Quellenkto Grundst ckskto Geb ude Maschinen Utensilien Pferde Wagen Warenbest,,,M 300 000 in 300 Aktien M 1000 Hypotheken M,4,"Bäder und Heilanstalten, Quellenprodukte."
403b8f99d0,1006345701_190400082,"Elektrotechnische Fabriken, Elektricitätswerke und MHilfsgeschäfte. Aktiengesellschaft für Elektricitäts-Centralen in Dresden,",(Nachtrag zu Seite 926–984.) Marschallstrasse 1 I. (In Konkurs.),,1414,1899.0,1899-02-15,,,,,1.0,,Dresden,nicht mehr ver ffentlicht ,Aufsichtsrat Vors Geh Komm Rat Victor Hahn Stellv Bankier Arthur,,M 1 000 000 in 1000 Aktien Nr 1 1000,8,"Elektrotechnische Fabriken, Elektrizitätswerke und Hilfsgeschäfte."
a404758666,1006345701_190900131,Königsberger Terrain-Aktien-Ges. Oberteich-Maraunenhof,in Königsberg i. Pr.,,598,1899.0,1899-11-16,,,,,1.0,"Erwerb, Verwaltung u. Verwertung von Grundstücken in Königsberg",Königsberg,Kassa Bankguth Debit do aus Grundst cksverk ufen Grundst cke,Vors Gen Konsul Dr jur Paul v Schwabach Berlin Stellv,Dr jur von Kayser R Haussmann ,M 1 000 000 in 1000 Aktien M 1000 Die,13,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften etc."
